employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
73012,Operations,region_8,Bachelor's,m,other,1,32,1,7,0,0,57,1
17715,Sales & Marketing,region_2,Bachelor's,m,other,2,42,1,2,0,0,48,1
59011,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,51,3,12,1,0,47,1
4838,Analytics,region_22,Bachelor's,m,other,1,28,,1,1,0,86,0
42590,Technology,region_23,Bachelor's,f,other,2,29,3,2,1,0,93,0
54411,Procurement,region_7,Master's & above,f,sourcing,1,44,3,13,0,0,72,1
20163,Technology,region_2,Bachelor's,f,other,1,34,3,4,0,0,79,1
26702,Analytics,region_26,Bachelor's,m,other,1,42,3,7,1,0,81,0
60047,Sales & Marketing,region_32,Bachelor's,m,other,3,26,1,2,0,0,51,1
11997,Sales & Marketing,region_1,Master's & above,f,other,1,37,4,3,1,0,52,1
72123,Legal,region_2,Bachelor's,m,other,1,41,2,12,0,0,58,1
53036,R&D,region_2,Bachelor's,m,other,2,32,3,4,0,0,86,1
74568,Technology,region_13,Bachelor's,f,other,2,26,1,6,0,0,77,1
74991,Finance,region_13,Master's & above,m,sourcing,1,31,,1,0,0,59,1
47712,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,47,5,7,0,0,50,1
64689,Technology,region_13,Bachelor's,m,other,1,31,2,5,1,1,77,1
77920,Operations,region_15,Bachelor's,m,referred,1,32,3,4,1,0,64,1
37581,Sales & Marketing,region_2,,m,sourcing,1,21,,1,1,0,52,1
33878,Operations,region_22,Bachelor's,f,sourcing,1,30,3,2,1,0,59,1
76586,Sales & Marketing,region_2,Bachelor's,f,other,4,41,3,7,1,0,52,1
44202,Sales & Marketing,region_28,Master's & above,m,sourcing,1,39,1,9,0,0,52,1
59335,Analytics,region_9,Bachelor's,m,sourcing,2,30,5,3,1,0,84,1
75378,Procurement,region_31,Bachelor's,f,other,1,25,1,2,0,0,72,1
67974,Analytics,region_23,Master's & above,m,sourcing,2,35,5,7,0,0,99,0
31829,Sales & Marketing,region_13,,m,sourcing,1,45,3,14,0,0,51,1
24080,R&D,region_22,Master's & above,m,sourcing,1,34,4,4,0,0,92,1
38969,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,36,2,9,0,0,49,1
47163,R&D,region_2,Bachelor's,m,sourcing,2,24,,1,1,0,85,1
61794,Procurement,region_17,Bachelor's,f,other,1,35,4,7,0,0,68,1
41721,Analytics,region_22,Bachelor's,m,referred,2,27,,1,1,0,83,1
39157,Sales & Marketing,region_22,Master's & above,m,sourcing,3,39,5,12,1,0,55,1
49660,Procurement,region_30,Bachelor's,m,sourcing,1,27,3,3,0,0,68,1
71566,Analytics,region_2,Bachelor's,m,other,2,26,3,4,1,0,83,1
8187,Procurement,region_2,Bachelor's,f,sourcing,1,39,3,13,0,0,83,0
5880,Operations,region_4,Bachelor's,m,other,1,27,2,2,0,0,61,1
37059,Finance,region_2,Bachelor's,m,sourcing,1,39,5,3,1,0,62,1
7405,Operations,region_22,Bachelor's,m,other,1,36,4,7,0,0,62,1
72226,Sales & Marketing,region_28,Bachelor's,m,other,2,33,3,3,0,0,51,1
13578,Sales & Marketing,region_2,Bachelor's,m,other,1,56,5,5,1,0,93,0
11918,Procurement,region_7,Master's & above,m,sourcing,1,59,3,3,1,0,74,0
12698,Sales & Marketing,region_10,Master's & above,f,sourcing,1,35,5,3,0,0,50,1
69663,Operations,region_2,Bachelor's,f,sourcing,1,26,4,2,0,0,58,1
70080,Procurement,region_2,Master's & above,f,other,1,34,5,8,1,0,69,0
54492,Technology,region_26,Bachelor's,m,other,4,30,3,9,0,0,79,1
37032,R&D,region_7,Master's & above,f,sourcing,1,38,5,4,0,0,82,1
36598,Analytics,region_22,Bachelor's,m,sourcing,2,27,4,3,1,0,81,1
69311,Operations,region_28,Bachelor's,m,sourcing,1,26,,1,0,0,57,1
15897,Analytics,region_2,Bachelor's,m,other,1,59,1,3,1,0,83,1
32896,Procurement,region_7,Bachelor's,f,other,1,27,2,2,0,0,74,1
7657,Technology,region_7,Bachelor's,m,other,3,28,,1,0,0,83,1
57495,Operations,region_2,,m,other,1,37,4,4,0,0,64,1
57356,Procurement,region_27,Bachelor's,m,other,2,36,1,9,0,0,64,1
29426,Finance,region_2,Bachelor's,f,other,2,26,4,2,1,0,58,1
74429,Sales & Marketing,region_22,Master's & above,m,other,1,32,3,8,1,0,52,1
44185,Procurement,region_2,Bachelor's,m,other,1,55,2,3,0,0,70,1
41698,Operations,region_7,Bachelor's,m,sourcing,2,33,3,7,0,0,59,1
47620,Procurement,region_2,Below Secondary,m,other,1,20,,1,0,0,70,1
29483,Operations,region_12,Bachelor's,m,other,1,28,4,5,0,0,60,1
52341,Procurement,region_26,Bachelor's,m,sourcing,1,29,1,3,0,0,75,1
30790,Technology,region_22,Master's & above,f,sourcing,1,33,3,4,0,0,81,1
68902,HR,region_25,Bachelor's,f,other,1,28,3,3,1,1,50,1
70887,Sales & Marketing,region_31,Bachelor's,m,other,2,33,3,5,0,0,48,1
76255,Procurement,region_26,Bachelor's,f,sourcing,1,37,1,6,0,0,71,1
11996,Procurement,region_7,Bachelor's,m,other,1,31,3,6,0,0,70,1
46880,Technology,region_2,Bachelor's,f,sourcing,1,58,3,14,0,0,76,1
24467,Legal,region_27,Bachelor's,m,other,1,26,,1,0,0,57,1
32250,Technology,region_2,Bachelor's,f,referred,1,53,4,7,0,0,81,1
49545,Analytics,region_32,Bachelor's,m,sourcing,2,32,3,4,0,0,83,1
28301,Analytics,region_15,Master's & above,m,other,1,35,3,9,0,0,83,1
1490,Analytics,region_34,Bachelor's,m,sourcing,1,35,5,5,1,0,89,1
34341,Operations,region_2,Bachelor's,m,sourcing,1,27,1,3,0,0,59,1
61841,Technology,region_17,Bachelor's,m,other,1,32,3,4,1,0,77,0
52298,Sales & Marketing,region_12,Bachelor's,m,other,2,32,4,9,0,0,51,1
53202,Procurement,region_17,Bachelor's,f,other,1,48,4,17,0,0,70,1
66935,Finance,region_1,Bachelor's,f,other,1,26,5,3,1,0,58,1
2677,Sales & Marketing,region_28,Master's & above,f,other,1,33,4,6,0,0,43,1
47481,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,34,4,7,1,0,48,1
52187,Analytics,region_2,Bachelor's,m,other,1,50,5,7,0,0,87,1
68763,Technology,region_2,Below Secondary,m,referred,1,23,4,2,0,0,82,1
44423,Technology,region_20,Bachelor's,m,other,2,29,3,3,0,0,72,1
13052,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5,8,1,0,52,1
62485,Finance,region_12,Bachelor's,m,other,1,28,4,2,0,0,56,1
21186,Sales & Marketing,region_5,Bachelor's,m,other,1,29,3,6,0,0,47,1
59418,Procurement,region_33,Bachelor's,m,other,1,26,2,3,0,0,69,1
61123,Analytics,region_14,Bachelor's,m,sourcing,1,31,5,4,0,0,84,1
10598,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,2,3,0,0,45,1
9255,Legal,region_22,Master's & above,m,other,3,35,3,6,0,0,62,1
5381,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,5,4,1,0,48,1
9627,Operations,region_29,Bachelor's,f,other,2,32,3,6,1,0,61,1
24923,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,1,3,0,0,49,1
20720,Operations,region_4,Bachelor's,f,sourcing,1,41,5,13,1,0,59,1
57904,Finance,region_20,Bachelor's,f,sourcing,1,29,4,5,0,0,59,1
71128,Technology,region_7,Master's & above,m,sourcing,1,51,3,11,0,0,79,1
9607,Sales & Marketing,region_2,Master's & above,m,other,1,36,5,9,1,0,47,1
56566,Sales & Marketing,region_27,,m,other,1,28,5,3,1,0,51,1
58840,Sales & Marketing,region_25,Master's & above,m,other,1,36,3,7,1,0,46,1
32812,Analytics,region_22,,m,other,1,29,3,2,1,0,84,0
10649,Sales & Marketing,region_10,Bachelor's,f,other,1,30,3,8,1,0,49,1
3216,Technology,region_5,Bachelor's,m,sourcing,1,37,2,9,0,0,79,1
63305,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,3,2,1,0,50,1
23873,Sales & Marketing,region_22,,m,other,1,26,1,5,0,0,47,1
61739,Technology,region_2,Master's & above,m,sourcing,1,34,3,2,0,0,84,0
18172,Legal,region_27,Bachelor's,m,sourcing,1,33,5,6,1,0,55,1
39066,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5,6,1,0,49,1
28329,Operations,region_8,Bachelor's,m,other,1,27,4,2,0,0,68,1
21471,Analytics,region_5,Bachelor's,m,other,1,34,3,7,0,0,84,1
1097,Analytics,region_7,Master's & above,m,other,2,42,3,2,1,0,82,1
28297,Operations,region_5,Bachelor's,m,other,1,33,3,8,0,0,61,1
68651,Operations,region_32,Bachelor's,m,other,1,27,,1,0,0,60,1
6895,Sales & Marketing,region_4,Bachelor's,m,other,1,30,1,4,0,0,50,1
74196,Operations,region_26,Bachelor's,m,sourcing,2,32,3,3,1,0,59,1
76425,Technology,region_27,Master's & above,m,sourcing,1,42,1,12,0,0,82,1
57461,Operations,region_22,Bachelor's,m,sourcing,2,43,5,14,1,0,60,1
2412,Operations,region_2,Bachelor's,f,sourcing,1,53,5,5,1,0,62,1
38497,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,5,4,0,0,49,1
30865,Procurement,region_26,Below Secondary,f,other,1,23,,1,1,0,66,1
71940,Sales & Marketing,region_32,,m,other,3,28,3,2,0,0,54,1
49881,Sales & Marketing,region_2,Master's & above,m,other,6,43,1,3,0,0,47,1
35498,Technology,region_17,Bachelor's,f,other,1,32,4,7,1,0,82,1
17143,Technology,region_2,Master's & above,m,other,2,42,3,16,0,0,83,1
19423,Procurement,region_31,Bachelor's,m,other,2,26,,1,0,0,72,1
52688,Operations,region_2,Master's & above,m,sourcing,1,44,1,6,0,0,56,1
69399,Operations,region_13,Master's & above,m,other,1,36,4,7,0,0,60,1
52036,Procurement,region_2,,m,other,1,43,1,12,0,0,71,1
13039,Procurement,region_15,Bachelor's,m,other,1,45,5,6,1,0,70,1
49176,Technology,region_2,Below Secondary,m,referred,1,22,5,2,1,0,76,1
10655,Operations,region_2,Bachelor's,m,other,1,25,1,3,0,0,61,1
14431,Procurement,region_2,Below Secondary,m,sourcing,1,23,,1,0,0,68,1
53665,Procurement,region_22,Master's & above,m,other,1,33,3,5,0,0,68,1
33686,Operations,region_31,Bachelor's,f,sourcing,1,29,4,5,1,0,64,1
52649,Operations,region_7,Bachelor's,m,sourcing,1,38,4,3,0,0,58,1
15755,Analytics,region_29,Bachelor's,m,sourcing,1,36,3,9,1,0,88,1
58238,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,34,3,7,0,0,47,1
46186,Analytics,region_34,Bachelor's,m,other,1,34,4,8,0,0,90,1
25243,Procurement,region_2,Master's & above,m,sourcing,1,48,4,18,0,0,67,1
665,Operations,region_2,Master's & above,f,sourcing,1,54,5,11,1,0,58,0
28995,Operations,region_32,Bachelor's,m,other,1,29,5,3,1,0,57,1
6048,Operations,region_22,Bachelor's,m,other,1,31,1,6,1,0,57,1
8745,Procurement,region_8,Bachelor's,f,sourcing,1,31,5,3,0,0,87,0
64219,Operations,region_4,Bachelor's,f,other,1,39,4,4,0,0,54,1
46125,Legal,region_7,Bachelor's,m,other,1,34,3,4,1,0,61,1
18048,HR,region_19,Bachelor's,m,other,1,34,3,3,0,0,48,1
37160,Operations,region_8,Bachelor's,f,other,1,26,,1,1,0,58,1
7145,Sales & Marketing,region_7,,m,other,1,29,5,2,1,0,52,1
16119,Operations,region_15,Bachelor's,m,other,2,32,5,3,1,0,64,0
56026,Analytics,region_22,Bachelor's,m,sourcing,1,45,3,11,0,0,87,1
31789,Sales & Marketing,region_1,,m,other,1,26,,1,0,0,51,1
47403,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,35,1,7,0,0,51,1
12345,Operations,region_20,Bachelor's,f,sourcing,3,30,2,4,0,0,55,1
30051,Finance,region_2,Bachelor's,m,other,1,49,1,19,0,0,59,1
21725,Sales & Marketing,region_8,Bachelor's,m,other,1,40,2,4,0,0,49,1
57563,Operations,region_7,Master's & above,f,sourcing,1,32,4,10,0,0,61,1
21156,Operations,region_15,,m,other,1,35,3,7,0,0,61,1
72804,Sales & Marketing,region_28,Bachelor's,m,other,1,40,5,5,0,0,52,1
58384,Operations,region_16,Bachelor's,m,other,1,32,4,3,1,1,59,1
33808,Technology,region_5,Bachelor's,m,other,1,41,3,7,0,0,85,1
49045,Operations,region_22,Master's & above,f,referred,1,37,3,8,0,0,59,1
30226,Operations,region_7,Bachelor's,m,sourcing,1,57,5,4,1,0,58,1
33822,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,,1,0,0,47,1
22077,HR,region_29,Master's & above,f,sourcing,1,33,3,8,1,0,46,1
12869,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37,3,5,0,0,48,1
67798,Operations,region_20,Bachelor's,m,other,1,27,3,5,0,0,60,1
40837,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,5,14,0,0,51,1
60422,Sales & Marketing,region_7,Bachelor's,m,other,2,46,5,8,1,0,50,0
2525,Technology,region_2,Master's & above,m,other,1,39,3,8,0,0,79,1
13437,Sales & Marketing,region_1,Master's & above,m,other,1,31,2,3,0,0,52,1
1344,Sales & Marketing,region_4,Master's & above,m,sourcing,1,50,1,10,0,0,51,1
75459,Sales & Marketing,region_28,Bachelor's,m,other,1,24,,1,0,0,54,1
19933,Procurement,region_4,Master's & above,m,sourcing,1,50,1,16,0,0,71,1
34923,Sales & Marketing,region_2,Master's & above,m,other,1,44,3,7,1,0,50,1
63008,Operations,region_23,Bachelor's,m,other,1,34,4,2,0,0,57,1
41321,Operations,region_22,Bachelor's,f,other,1,26,3,4,1,0,61,1
3955,Operations,region_31,Bachelor's,m,other,1,31,4,4,0,0,56,1
61478,Operations,region_28,Master's & above,m,other,1,36,4,3,0,0,57,1
57944,Analytics,region_34,Bachelor's,m,other,2,36,4,10,1,0,86,1
42316,Sales & Marketing,region_19,Bachelor's,m,other,1,28,3,4,1,0,50,1
51173,Analytics,region_24,Bachelor's,m,other,2,37,3,5,0,0,85,1
50654,Operations,region_11,Master's & above,m,sourcing,1,45,3,16,0,0,58,1
3781,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,33,5,4,1,0,50,0
7114,Operations,region_27,Bachelor's,m,other,1,31,3,5,0,0,55,1
24630,Sales & Marketing,region_2,Master's & above,f,sourcing,1,49,1,19,0,0,48,1
23593,Technology,region_13,Master's & above,f,other,1,41,,1,1,0,81,1
77263,Operations,region_13,Master's & above,m,other,1,39,2,14,1,0,59,1
76810,Technology,region_2,Master's & above,f,sourcing,1,60,3,29,0,0,78,1
41682,Legal,region_34,Bachelor's,m,sourcing,1,31,3,2,0,0,54,1
24370,Sales & Marketing,region_1,Master's & above,m,sourcing,1,31,1,4,1,0,51,1
59936,Operations,region_8,Bachelor's,f,other,1,33,4,6,0,0,66,0
65953,Operations,region_19,Bachelor's,m,other,1,33,5,5,1,0,62,1
54691,Technology,region_2,Master's & above,f,other,1,34,3,3,0,0,76,1
5761,Sales & Marketing,region_6,Bachelor's,f,other,1,26,1,3,0,0,52,1
77239,Operations,region_17,Bachelor's,m,other,1,31,4,9,0,0,65,1
13551,Technology,region_33,Bachelor's,m,other,1,44,3,13,0,0,81,1
54711,Operations,region_22,Bachelor's,f,sourcing,1,30,3,3,1,0,62,1
53879,Technology,region_2,Master's & above,f,other,1,35,3,10,0,0,77,1
50611,Operations,region_2,Bachelor's,f,sourcing,2,28,5,2,1,0,62,1
42299,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,29,4,4,0,0,47,1
26569,Sales & Marketing,region_14,Master's & above,m,other,1,35,3,10,0,0,53,1
834,Procurement,region_2,Bachelor's,f,other,1,32,1,3,1,0,69,1
38178,Technology,region_2,Bachelor's,m,sourcing,1,44,3,5,0,0,80,1
51927,Sales & Marketing,region_16,,m,other,1,23,,1,1,0,49,1
35082,Operations,region_4,Bachelor's,m,sourcing,1,45,3,4,1,1,63,1
4798,Finance,region_2,Bachelor's,f,other,1,36,5,10,1,0,57,1
39522,Technology,region_15,,m,other,2,34,1,6,0,0,80,1
13422,Technology,region_7,Bachelor's,m,sourcing,1,44,1,13,0,0,79,1
18578,Operations,region_26,Bachelor's,m,sourcing,1,27,2,2,0,0,55,1
41107,Technology,region_16,Bachelor's,m,other,1,38,4,4,0,0,78,1
51980,Sales & Marketing,region_22,Bachelor's,f,other,1,30,,1,1,0,50,1
51013,Operations,region_19,Bachelor's,f,other,1,36,1,5,0,0,66,1
7252,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,1,7,0,0,48,1
40652,Procurement,region_17,Bachelor's,f,sourcing,1,45,5,7,1,0,67,1
15362,Sales & Marketing,region_31,,m,sourcing,1,38,3,10,0,0,54,1
59595,Legal,region_11,Bachelor's,m,sourcing,1,30,3,2,0,0,59,1
18106,Operations,region_27,Bachelor's,f,other,1,38,3,3,1,0,54,1
17489,Operations,region_27,Bachelor's,f,sourcing,1,25,,1,1,1,62,1
61557,Operations,region_22,,m,other,1,29,4,3,0,0,57,1
33496,Sales & Marketing,region_13,,m,other,1,50,1,15,0,0,53,1
8310,Analytics,region_4,Bachelor's,m,other,1,34,5,9,1,0,84,1
26974,Finance,region_6,Bachelor's,m,sourcing,2,28,3,2,0,0,58,1
59984,Procurement,region_20,Bachelor's,f,other,1,34,5,7,0,0,72,1
18093,Analytics,region_22,Bachelor's,f,sourcing,1,28,4,5,1,0,79,1
57423,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,36,5,10,0,0,47,1
78273,Technology,region_2,Bachelor's,m,referred,1,41,5,3,0,0,83,1
58027,Sales & Marketing,region_2,Master's & above,m,other,1,33,5,7,1,0,51,1
14010,Finance,region_28,Bachelor's,f,other,1,29,,1,0,0,53,1
4831,HR,region_2,Bachelor's,f,other,1,24,,1,1,0,49,1
3033,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,2,2,0,0,62,0
3298,Analytics,region_4,Bachelor's,m,sourcing,1,42,3,9,1,0,84,1
63079,Finance,region_2,Master's & above,m,other,2,43,3,11,0,0,58,1
19390,Analytics,region_7,Bachelor's,m,other,2,30,3,10,0,0,84,1
45525,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,35,3,10,0,0,47,1
38311,Procurement,region_7,Bachelor's,m,other,3,33,3,5,0,0,72,1
44413,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,33,2,7,0,0,49,1
64455,Analytics,region_29,Bachelor's,m,sourcing,2,29,5,4,1,0,84,1
29327,Analytics,region_29,Bachelor's,m,other,1,28,3,6,1,0,88,1
34803,Sales & Marketing,region_31,Bachelor's,m,other,1,28,1,2,0,0,52,1
70610,Legal,region_2,Below Secondary,m,other,1,26,,1,0,0,57,1
21320,Sales & Marketing,region_7,Master's & above,m,other,1,43,5,6,0,0,52,1
64143,Operations,region_22,Below Secondary,f,other,1,24,3,2,0,0,59,1
67809,Sales & Marketing,region_11,Bachelor's,m,other,1,46,3,4,0,0,47,1
76130,Finance,region_22,Bachelor's,f,other,1,31,5,5,0,0,70,0
6762,Operations,region_4,Master's & above,m,other,1,35,4,9,1,0,58,1
26536,Operations,region_22,Master's & above,f,referred,2,38,5,8,0,0,72,0
48017,Sales & Marketing,region_2,Bachelor's,m,other,2,37,4,9,1,0,64,0
67421,Finance,region_28,Bachelor's,f,other,2,27,4,3,0,0,93,0
40540,Sales & Marketing,region_2,Bachelor's,f,other,1,25,2,3,1,0,46,1
68299,Procurement,region_17,Bachelor's,f,sourcing,1,51,4,3,0,0,73,1
69555,Sales & Marketing,region_31,,m,sourcing,1,38,5,9,0,0,54,1
19072,Operations,region_26,Bachelor's,m,sourcing,1,25,,1,1,0,61,1
77452,Sales & Marketing,region_28,,m,sourcing,1,36,3,7,0,0,47,1
70631,Technology,region_15,Bachelor's,f,other,1,43,2,5,0,0,84,1
76922,Finance,region_22,Master's & above,m,other,1,31,1,5,0,0,58,1
27890,Sales & Marketing,region_4,Master's & above,m,other,1,32,5,6,0,0,64,0
78250,Analytics,region_7,Bachelor's,m,sourcing,2,34,5,7,1,0,84,1
2580,Operations,region_26,Bachelor's,m,other,1,45,5,3,0,0,59,1
16306,Procurement,region_2,Bachelor's,m,other,2,31,3,7,0,0,69,1
49033,Operations,region_15,Master's & above,m,other,1,35,3,3,0,0,61,1
15137,Operations,region_32,Bachelor's,f,sourcing,1,38,4,4,0,0,63,1
57732,Analytics,region_7,Bachelor's,m,sourcing,1,28,,1,0,0,85,1
74974,Technology,region_5,Bachelor's,f,other,2,27,1,4,0,0,81,1
11886,Finance,region_23,Bachelor's,m,other,1,32,1,9,0,0,60,1
39572,Finance,region_22,Bachelor's,m,other,3,36,4,6,1,0,58,1
21012,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,1,2,0,0,48,1
58818,Analytics,region_1,Master's & above,m,other,2,33,3,6,0,0,85,1
24871,Sales & Marketing,region_29,Bachelor's,m,sourcing,3,30,3,3,0,0,46,1
59296,Procurement,region_31,Bachelor's,m,sourcing,4,29,3,2,1,0,72,1
76508,Technology,region_22,Bachelor's,m,sourcing,1,30,2,3,0,0,78,1
53573,Operations,region_2,Bachelor's,m,other,1,54,2,27,0,0,61,1
41476,Analytics,region_2,Bachelor's,m,other,1,33,2,7,0,0,89,1
21549,Analytics,region_22,Master's & above,m,other,1,26,3,2,0,0,85,1
66243,Procurement,region_15,Master's & above,m,sourcing,2,41,1,6,0,0,69,1
38627,Operations,region_23,Bachelor's,m,sourcing,1,27,4,2,1,0,60,1
37365,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,27,,1,0,0,52,1
10697,Technology,region_27,Bachelor's,m,sourcing,1,24,3,2,0,0,89,0
12725,Operations,region_2,Bachelor's,m,sourcing,1,34,4,3,1,0,60,1
27171,Analytics,region_22,Bachelor's,m,other,3,28,3,5,0,0,85,0
58873,Analytics,region_15,Bachelor's,m,sourcing,1,22,,1,0,0,86,1
12425,Technology,region_26,Bachelor's,m,other,1,31,1,5,0,0,77,1
32049,Operations,region_2,Bachelor's,f,other,1,55,1,9,0,0,60,1
32589,Sales & Marketing,region_2,,m,sourcing,1,30,5,4,0,0,49,1
10734,Operations,region_22,Bachelor's,m,other,1,55,4,2,0,0,64,1
15219,Operations,region_11,Bachelor's,m,other,1,42,4,13,0,0,57,1
55198,Analytics,region_25,Bachelor's,m,other,1,28,,1,1,0,82,1
35545,HR,region_22,Master's & above,m,sourcing,1,43,1,5,0,0,49,1
55213,Analytics,region_29,Bachelor's,m,sourcing,2,25,4,2,1,0,84,1
67781,Technology,region_16,Bachelor's,f,other,1,34,3,5,0,0,79,1
51000,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5,5,1,0,45,1
34540,HR,region_2,Bachelor's,m,other,1,23,,1,1,0,50,1
53793,Analytics,region_26,Bachelor's,m,sourcing,2,26,,1,0,0,86,1
46827,Technology,region_13,Bachelor's,f,other,1,29,4,5,1,0,79,1
23609,Operations,region_2,Bachelor's,f,sourcing,1,32,3,6,1,0,59,1
58512,Operations,region_8,Master's & above,f,sourcing,1,43,4,7,1,0,66,1
23718,Analytics,region_2,Bachelor's,m,sourcing,3,25,4,2,0,0,83,1
71748,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,5,3,1,0,47,1
74839,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,40,5,10,1,0,51,1
58418,Procurement,region_31,Bachelor's,f,sourcing,1,34,2,7,0,0,68,1
46727,HR,region_22,Bachelor's,m,sourcing,1,27,2,2,0,0,49,1
69904,Sales & Marketing,region_4,Master's & above,m,sourcing,1,54,3,13,0,0,48,1
32944,Operations,region_22,Bachelor's,m,other,2,29,5,2,0,0,62,1
7447,Sales & Marketing,region_25,Master's & above,m,sourcing,1,34,2,6,0,0,49,1
47,Sales & Marketing,region_1,Bachelor's,m,other,1,34,1,10,1,0,82,0
18787,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,30,2,5,0,0,50,1
21795,Sales & Marketing,region_15,,m,other,1,45,3,4,1,0,48,1
6624,Finance,region_26,Bachelor's,m,sourcing,2,26,3,3,0,0,61,1
25946,Technology,region_16,Bachelor's,m,sourcing,2,39,3,10,0,0,81,1
778,R&D,region_27,,m,other,2,28,3,1,0,0,81,1
38913,Procurement,region_2,Bachelor's,f,other,1,54,3,19,0,0,73,1
69543,Operations,region_27,Bachelor's,m,sourcing,1,35,5,10,1,0,56,1
53251,Sales & Marketing,region_25,Bachelor's,m,other,1,30,5,2,0,0,52,1
11530,Analytics,region_2,Master's & above,m,other,3,59,5,25,1,0,89,0
69496,Technology,region_2,Master's & above,f,other,1,44,3,2,1,0,82,1
20119,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,35,4,11,0,0,47,1
34896,Operations,region_26,Bachelor's,m,other,1,32,3,2,0,0,61,1
38171,Analytics,region_3,Bachelor's,m,sourcing,1,30,4,5,0,0,79,1
